"year","trial_name","trial_type","plot_width","plot_length","plant_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CMD_harvest","branch_number","CMD_1mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","root_number_commercial","planted_number_plot","plant_type","height","harvest_number","root_type1_5","root_rot_number","germinated_number_plot","starch_content","root_shape1_6","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0142_439",2,439,12,18,"test"," (Operator: lizbethpino, Time: )","VF22-0142","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,0.5,NA,NA,4,12.5,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0144_418",2,418,18,17,"test"," (Operator: lizbethpino, Time: )","VF22-0144","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,28.8125,9.22,2,43,4,1,250,4,2,0,1,19.30091954,2,4,25,28.8125,5.5610774424625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0146_424",2,424,24,17,"test"," (Operator: lizbethpino, Time: )","VF22-0146","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,170,18,5.76,2,23,4,1,250,2,1,1,1,20.1215311,2,4,25,18,3.621875598
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0147_544",2,544,7,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VF22-0147","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,11.9375,3.82,2,22,4,2,225,4,3,0,1,18.19525714,1,4,25,11.9375,2.1720588210875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0149_577",2,577,24,24,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VF22-0149","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,130,2.96875,0.95,2,4,4,3,215,1,1,0,1,NA,1,4,25,2.96875,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0152_384",2,384,17,16,"test"," (Operator: lizbethpino, Time: )","VF22-0152","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,215,41.1875,13.18,3,40,4,2,280,4,1,0,1,12.65592965,2,4,25,41.1875,5.21266102459375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0153_422",2,422,22,17,"test"," (Operator: lizbethpino, Time: )","VF22-0153","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,205,9.6875,3.1,4,12,4,1,205,2,1,1,1,13.19549356,1,4,25,9.6875,1.278313438625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0156_534",2,534,17,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VF22-0156","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0157_407",2,407,7,17,"test"," (Operator: lizbethpino, Time: )","VF22-0157","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,220,12.40625,3.97,2,29,4,1,220,4,1,4,1,13.37843077,1,4,25,12.40625,1.65976156740312
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0158_488",2,488,13,20,"test"," (Operator: lizbethpino, Time: )","VF22-0158","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,225,NA,NA,1,NA,4,3,275,2,NA,2,0.75,NA,NA,4,18.75,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0161_507",2,507,7,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VF22-0161","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,180,26.71875,8.55,3,36,4,3,250,4,3,1,1,21.31992791,2,4,25,26.71875,5.69641823845313
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0162_504",2,504,4,21,"test"," (Operator: lizbethpino, Time: )","VF22-0162","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,200,3.65625,1.17,4,1,4,2,275,4,NA,4,1,5.928655462,3,4,25,3.65625,0.216766465329375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0163_525",2,525,25,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VF22-0163","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,220,7.90625,2.53,1,7,4,NA,240,0,2,0,1,7.484508816,3,4,25,7.90625,0.591743978265
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0165_308",2,308,8,13,"test"," (Operator: lizbethpino, Time: )","VF22-0165","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,215,9.15625,2.93,2,18,4,1,250,4,4,0,1,24.14644444,2,4,25,9.15625,2.2109088190375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0167_355",2,355,5,15,"test"," (Operator: lizbethpino, Time: )","VF22-0167","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,245,15.6875,5.02,3,19,4,1,245,4,1,3,1,15.98774436,3,4,25,15.6875,2.508077396475
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0172_591",2,591,10,24,"test"," (Operator: lizbethpino, Time: )","VF22-0172","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,NA,11.34375,3.63,3,15,4,2,NA,2,1,0,1,6.601928571,3,4,25,11.34375,0.748906272272813
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0178_533",2,533,18,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VF22-0178","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,19.5625,6.26,1,34,4,1,200,4,1,0,1,19.53006543,3,4,25,19.5625,3.82056904974375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0187_451",2,451,1,19,"test"," (Operator: lizbethpino, Time: )","VF22-0187","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,185,13.75,4.4,2,31,4,3,185,4,4,1,1,17.39495413,1,4,25,13.75,2.391806192875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0196_349",2,349,2,14,"test"," (Operator: lizbethpino, Time: )","VF22-0196","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,275,15,4.8,2,17,4,1,275,4,5,4,1,19.07184332,5,4,25,15,2.860776498
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0197_364",2,364,14,15,"test"," (Operator: lizbethpino, Time: )","VF22-0197","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,255,30.5625,9.78,2,43,4,1,255,3,2,0,0.75,19.47265683,1,4,18.75,30.5625,5.95133074366875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0205_337",2,337,14,14,"test"," (Operator: lizbethpino, Time: )","VF22-0205","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,210,16.875,5.4,2,33,4,1,210,4,3,2,1,18.63284444,2,4,25,16.875,3.14429249925
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0213_579",2,579,22,24,"test"," (Operator: lizbethpino, Time: )","VF22-0213","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,160,13,4.16,2,16,4,2,160,3,1,0,0.75,19.2014374,3,4,18.75,13,2.496186862
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VF22-0215_353",2,353,3,15,"test"," (Operator: lizbethpino, Time: )","VF22-0215","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,32.25,10.32,3,36,4,1,175,4,2,0,1,17.2039314,3,4,25,32.25,5.5482678765
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0001_484",2,484,17,20,"test"," (Operator: lizbethpino, Time: )","VH22-0001","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,160,13.25,4.24,2,15,4,3,180,3,1,2,1,10.25492837,2,4,25,13.25,1.358778009025
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0003_325",2,325,25,13,"test"," (Operator: lizbethpino, Time: )","VH22-0003","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,275,22.25,7.12,2,30,4,1,275,4,3,3,1,19.59725345,2,4,25,22.25,4.360388892625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0004_421",2,421,21,17,"test"," (Operator: lizbethpino, Time: )","VH22-0004","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,280,45.53125,14.57,3,45,4,1,280,3,1,3,1,7.889189189,3,4,25,45.53125,3.59204645261656
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0005_490",2,490,11,20,"test"," (Operator: lizbethpino, Time: )","VH22-0005","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",0,0,1,0,4.875,1.56,1,5,4,NA,NA,NA,NA,1,0.5,4.328345865,3,4,12.5,4.875,0.21100686091875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0006_505",2,505,5,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0006","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,275,5.75,1.84,4,6,4,2,275,4,3,4,1,5.239655172,2,4,25,5.75,0.30128017239
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0009_311",2,311,11,13,"test"," (Operator: lizbethpino, Time: )","VH22-0009","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,230,39.453125,12.625,2,58,4,1,230,4,4,0,1,15.1319539,3,4,25,39.453125,5.97002868710937
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0010_542",2,542,9,22,"test"," (Operator: lizbethpino, Time: )","VH22-0010","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,31.78125,10.17,3,53,4,1,250,4,1,4,1,17.95060606,2,4,25,31.78125,5.70492698844375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0011_352",2,352,2,15,"test"," (Operator: lizbethpino, Time: )","VH22-0011","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,135,25.53125,8.17,3,35,4,1,135,4,1,NA,1,16.96286573,2,4,25,25.53125,4.33083165669063
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0015_388",2,388,13,16,"test"," (Operator: lizbethpino, Time: )","VH22-0015","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,2,1,225,5.25,1.68,3,6,4,3,300,4,5,4,1,NA,1,4,25,5.25,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0019_592",2,592,9,24,"test"," (Operator: lizbethpino, Time: )","VH22-0019","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,210,23.34375,7.47,3,35,4,2,210,3,1,0,1,16.68981567,3,4,25,23.34375,3.89602884546563
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0022_375",2,375,25,15,"test"," (Operator: lizbethpino, Time: )","VH22-0022","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,384,16.15625,5.17,2,18,4,1,384,2,1,0,1,12.28306452,3,4,25,16.15625,1.9844826115125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0023_314",2,314,14,13,"test"," (Operator: lizbethpino, Time: )","VH22-0023","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,180,23.09375,7.39,2,24,4,1,180,4,3,0,1,19.7,3,4,25,23.09375,4.54946875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0031_496",2,496,5,20,"test"," (Operator: lizbethpino, Time: )","VH22-0031","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,175,3.125,1,3,7,4,3,225,4,1,4,1,NA,1,4,25,3.125,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0041_541",2,541,10,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0041","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,125,21.96875,7.03,3,39,4,3,185,4,3,4,1,17.53421712,2,4,25,21.96875,3.85204832355
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0042_323",2,323,23,13,"test"," (Operator: lizbethpino, Time: )","VH22-0042","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,27.1875,8.7,2,50,4,1,225,4,4,0,1,20.93756345,1,4,25,27.1875,5.69240006296875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0044_516",2,516,16,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0044","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,240,11.5625,3.7,1,23,4,2,240,3,4,0,1,9.857727273,5,4,25,11.5625,1.13979971594063
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0046_594",2,594,7,24,"test"," (Operator: lizbethpino, Time: )","VH22-0046","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,125,10.390625,3.325,4,18,4,2,175,4,2,1,1,14.19659039,2,4,25,10.390625,1.47511447021094
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0049_481",2,481,20,20,"test"," (Operator: lizbethpino, Time: )","VH22-0049","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,150,3.21875,1.03,1,2,4,NA,250,NA,1,1,1,10.49083832,5,4,25,3.21875,0.337673858425
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0055_316",2,316,16,13,"test"," (Operator: lizbethpino, Time: )","VH22-0055","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,275,21.734375,6.955,3,33,4,1,275,4,1,0,1,24,1,4,25,21.734375,5.21625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0056_410",2,410,10,17,"test"," (Operator: lizbethpino, Time: )","VH22-0056","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,170,37.03125,11.85,2,38,4,1,250,4,1,4,1,14.91309217,2,4,25,37.03125,5.52250444420313
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0057_462",2,462,12,19,"test"," (Operator: lizbethpino, Time: )","VH22-0057","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,190,16.4375,5.26,2,31,4,3,190,3,1,1,1,15.38965418,2,4,25,16.4375,2.5296744058375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0061_432",2,432,19,18,"test"," (Operator: lizbethpino, Time: )","VH22-0061","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,6.5625,2.1,2,8,4,1,200,3,4,3,1,8.872849315,1,4,25,6.5625,0.582280736296875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0063_549",2,549,2,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0063","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,26.5,8.48,3,30,4,1,250,3,2,2,1,11.96850811,2,4,25,26.5,3.17165464915
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0066_365",2,365,15,15,"test"," (Operator: lizbethpino, Time: )","VH22-0066","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,170,9.75,3.12,1,16,4,1,170,4,1,1,1,14.63385246,1,4,25,9.75,1.42680061485
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0067_336",2,336,15,14,"test"," (Operator: lizbethpino, Time: )","VH22-0067","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,210,9.375,3,2,18,4,1,290,4,4,0,1,16.45561151,1,4,25,9.375,1.5427135790625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0068_414",2,414,14,17,"test"," (Operator: lizbethpino, Time: )","VH22-0068","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0070_403",2,403,3,17,"test"," (Operator: lizbethpino, Time: )","VH22-0070","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,9.375,3,3,20,4,1,200,4,1,4,1,12.09799154,1,4,25,9.375,1.134186706875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0071_446",2,446,5,18,"test"," (Operator: lizbethpino, Time: )","VH22-0071","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,11.71875,3.75,3,41,4,1,175,4,4,4,1,10.68324324,1,4,25,11.71875,1.2519425671875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0074_405",2,405,5,17,"test"," (Operator: lizbethpino, Time: )","VH22-0074","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,150,34.4375,11.02,2,60,4,2,210,4,1,1,1,NA,2,4,25,34.4375,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0078_309",2,309,9,13,"test"," (Operator: lizbethpino, Time: )","VH22-0078","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,0.5,NA,NA,4,12.5,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0079_307",2,307,7,13,"test"," (Operator: lizbethpino, Time: )","VH22-0079","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,135,19.71875,6.31,2,40,4,3,185,4,2,0,1,24.53104012,1,4,25,19.71875,4.8372144736625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0082_511",2,511,11,21,"test"," (Operator: lizbethpino, Time: )","VH22-0082","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,175,23.4375,7.5,4,22,4,3,275,3,1,3,1,13.79123596,3,4,25,23.4375,3.232320928125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0083_443",2,443,8,18,"test"," (Operator: lizbethpino, Time: )","VH22-0083","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,4,0,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0084_406",2,406,6,17,"test"," (Operator: lizbethpino, Time: )","VH22-0084","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,200,NA,NA,3,NA,4,4,220,4,4,4,1,NA,1,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0086_552",2,552,2,23,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0086","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,125,11.765625,3.765,3,18,4,3,250,2,1,0,1,12.09376812,3,4,25,11.765625,1.42290740536875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0088_341",2,341,10,14,"test"," (Operator: lizbethpino, Time: )","VH22-0088","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,235,28.75,9.2,3,52,4,1,235,4,1,1,1,20.37307036,1,4,25,28.75,5.8572577285
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0089_548",2,548,3,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0089","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,150,24.875,7.96,3,37,4,3,250,3,1,0,1,14.263125,3,4,25,24.875,3.54795234375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0091_584",2,584,17,24,"test"," (Operator: lizbethpino, Time: )","VH22-0091","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,39.8125,12.74,3,62,4,1,250,4,2,0,1,18.03414545,3,4,25,39.8125,7.17984415728125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0092_593",2,593,8,24,"test"," (Operator: lizbethpino, Time: )","VH22-0092","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,150,4.75,1.52,2,18,4,2,150,4,1,0,1,NA,1,4,25,4.75,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0095_469",2,469,19,19,"test"," (Operator: lizbethpino, Time: )","VH22-0095","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",0,0,1,0,6.84375,2.19,1,8,4,NA,0,0,3,0,0.5,3.307877095,5,4,12.5,6.84375,0.226382838689063
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0096_319",2,319,19,13,"test"," (Operator: lizbethpino, Time: )","VH22-0096","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,0.25,NA,NA,4,6.25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0097_373",2,373,23,15,"test"," (Operator: lizbethpino, Time: )","VH22-0097","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,175,15.3125,4.9,2,31,4,1,225,4,1,0,1,3.84271719,5,4,25,15.3125,0.58841606971875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0098_523",2,523,23,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0098","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",4,0,1,250,9.9375,3.18,1,14,4,2,250,2,2,2,1,6.925348837,1,4,25,9.9375,0.688206540676875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0113_394",2,394,7,16,"test"," (Operator: lizbethpino, Time: )","VH22-0113","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,80,10.78125,3.45,2,12,4,3,175,4,3,4,1,9.030422535,1,4,25,10.78125,0.973592429554687
